expected step
exploit, step:      1, spool: 0.00, diameter: 33.50, speed: 77.84, motorV: 19.88, extfrq: 20.64, target: 45.00, greedy_m: 19.88, greedy_e: 20.64, reward: -0.150, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    320, spool: 10.08, diameter: 41.30, speed: 85.44, motorV: 84.16, extfrq: 80.31, target: 45.00, greedy_m: 84.16, greedy_e: 80.31, reward: 0.670, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.761
exploit, step:    321, spool: 10.12, diameter: 41.50, speed: 85.12, motorV: 84.44, extfrq: 80.08, target: 45.00, greedy_m: 84.44, greedy_e: 80.08, reward: 0.690, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    322, spool: 10.16, diameter: 41.20, speed: 85.36, motorV: 84.72, extfrq: 79.80, target: 45.00, greedy_m: 84.72, greedy_e: 79.80, reward: 0.660, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    323, spool: 10.20, diameter: 39.40, speed: 85.52, motorV: 84.94, extfrq: 79.44, target: 45.00, greedy_m: 84.94, greedy_e: 79.44, reward: 0.480, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    324, spool: 10.24, diameter: 40.50, speed: 85.60, motorV: 85.07, extfrq: 79.02, target: 45.00, greedy_m: 85.07, greedy_e: 79.02, reward: 0.590, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:    325, spool: 10.28, diameter: 41.10, speed: 86.08, motorV: 85.09, extfrq: 78.66, target: 45.00, greedy_m: 85.09, greedy_e: 78.66, reward: 0.650, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.658
exploit, step:    326, spool: 10.31, diameter: 41.10, speed: 86.32, motorV: 85.03, extfrq: 78.39, target: 45.00, greedy_m: 85.03, greedy_e: 78.39, reward: 0.649, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    327, spool: 10.35, diameter: 41.70, speed: 86.08, motorV: 84.93, extfrq: 78.12, target: 45.00, greedy_m: 84.93, greedy_e: 78.12, reward: 0.709, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:    328, spool: 10.39, diameter: 41.30, speed: 86.32, motorV: 84.87, extfrq: 77.74, target: 45.00, greedy_m: 84.87, greedy_e: 77.74, reward: 0.669, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:    329, spool: 10.43, diameter: 41.50, speed: 86.32, motorV: 84.93, extfrq: 77.21, target: 45.00, greedy_m: 84.93, greedy_e: 77.21, reward: 0.689, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    330, spool: 10.46, diameter: 43.30, speed: 86.00, motorV: 85.15, extfrq: 76.66, target: 45.00, greedy_m: 85.15, greedy_e: 76.66, reward: 0.869, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    331, spool: 10.50, diameter: 43.90, speed: 86.32, motorV: 85.50, extfrq: 76.03, target: 45.00, greedy_m: 85.50, greedy_e: 76.03, reward: 0.928, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    332, spool: 10.54, diameter: 46.70, speed: 86.40, motorV: 85.94, extfrq: 75.32, target: 45.00, greedy_m: 85.94, greedy_e: 75.32, reward: 0.868, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    333, spool: 10.57, diameter: 46.20, speed: 86.24, motorV: 86.40, extfrq: 74.66, target: 45.00, greedy_m: 86.40, greedy_e: 74.66, reward: 0.918, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    334, spool: 10.61, diameter: 45.80, speed: 86.56, motorV: 86.87, extfrq: 74.15, target: 45.00, greedy_m: 86.87, greedy_e: 74.15, reward: 0.957, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:    335, spool: 10.65, diameter: 43.40, speed: 87.12, motorV: 87.40, extfrq: 73.96, target: 45.00, greedy_m: 87.40, greedy_e: 73.96, reward: 0.877, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    336, spool: 10.68, diameter: 46.00, speed: 87.20, motorV: 87.97, extfrq: 74.15, target: 45.00, greedy_m: 87.97, greedy_e: 74.15, reward: 0.937, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.761
exploit, step:    337, spool: 10.72, diameter: 45.00, speed: 87.92, motorV: 88.47, extfrq: 74.62, target: 45.00, greedy_m: 88.47, greedy_e: 74.62, reward: 1.037, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    338, spool: 10.76, diameter: 45.90, speed: 88.48, motorV: 88.89, extfrq: 75.16, target: 45.00, greedy_m: 88.89, greedy_e: 75.16, reward: 0.947, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    339, spool: 10.79, diameter: 46.00, speed: 88.64, motorV: 89.24, extfrq: 75.60, target: 45.00, greedy_m: 89.24, greedy_e: 75.60, reward: 0.938, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    340, spool: 10.83, diameter: 46.40, speed: 89.20, motorV: 89.58, extfrq: 76.03, target: 45.00, greedy_m: 89.58, greedy_e: 76.03, reward: 0.898, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:    341, spool: 10.87, diameter: 47.90, speed: 89.68, motorV: 89.93, extfrq: 76.38, target: 45.00, greedy_m: 89.93, greedy_e: 76.38, reward: 0.748, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    342, spool: 10.90, diameter: 47.30, speed: 89.92, motorV: 90.31, extfrq: 76.64, target: 45.00, greedy_m: 90.31, greedy_e: 76.64, reward: 0.808, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    343, spool: 10.94, diameter: 48.70, speed: 90.56, motorV: 90.77, extfrq: 76.76, target: 45.00, greedy_m: 90.77, greedy_e: 76.76, reward: 0.668, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    344, spool: 10.98, diameter: 48.00, speed: 90.88, motorV: 91.30, extfrq: 76.78, target: 45.00, greedy_m: 91.30, greedy_e: 76.78, reward: 0.738, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    345, spool: 11.01, diameter: 48.20, speed: 90.88, motorV: 91.92, extfrq: 76.76, target: 45.00, greedy_m: 91.92, greedy_e: 76.76, reward: 0.718, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    346, spool: 11.05, diameter: 48.70, speed: 91.44, motorV: 92.62, extfrq: 76.55, target: 45.00, greedy_m: 92.62, greedy_e: 76.55, reward: 0.668, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    347, spool: 11.09, diameter: 48.00, speed: 92.00, motorV: 93.40, extfrq: 76.02, target: 45.00, greedy_m: 93.40, greedy_e: 76.02, reward: 0.738, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    348, spool: 11.13, diameter: 50.20, speed: 92.40, motorV: 94.27, extfrq: 75.07, target: 45.00, greedy_m: 94.27, greedy_e: 75.07, reward: 0.518, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    349, spool: 11.16, diameter: 51.80, speed: 93.12, motorV: 95.16, extfrq: 73.63, target: 45.00, greedy_m: 95.16, greedy_e: 73.63, reward: 0.358, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    350, spool: 11.20, diameter: 53.10, speed: 93.60, motorV: 95.98, extfrq: 72.05, target: 45.00, greedy_m: 95.98, greedy_e: 72.05, reward: 0.227, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    351, spool: 11.23, diameter: 53.80, speed: 93.92, motorV: 96.66, extfrq: 70.46, target: 45.00, greedy_m: 96.66, greedy_e: 70.46, reward: 0.156, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    352, spool: 11.27, diameter: 51.50, speed: 94.64, motorV: 97.23, extfrq: 68.68, target: 45.00, greedy_m: 97.23, greedy_e: 68.68, reward: 0.385, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    353, spool: 11.30, diameter: 50.00, speed: 95.12, motorV: 97.65, extfrq: 66.84, target: 45.00, greedy_m: 97.65, greedy_e: 66.84, reward: 0.534, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.761
exploit, step:    354, spool: 11.34, diameter: 47.10, speed: 95.44, motorV: 97.96, extfrq: 65.08, target: 45.00, greedy_m: 97.96, greedy_e: 65.08, reward: 0.823, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    355, spool: 11.37, diameter: 46.50, speed: 95.84, motorV: 98.13, extfrq: 63.24, target: 45.00, greedy_m: 98.13, greedy_e: 63.24, reward: 0.883, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    356, spool: 11.40, diameter: 46.60, speed: 95.92, motorV: 98.17, extfrq: 61.58, target: 45.00, greedy_m: 98.17, greedy_e: 61.58, reward: 0.872, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    357, spool: 11.43, diameter: 48.90, speed: 96.16, motorV: 98.10, extfrq: 60.00, target: 45.00, greedy_m: 98.10, greedy_e: 60.00, reward: 0.641, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    358, spool: 11.46, diameter: 48.10, speed: 96.40, motorV: 97.95, extfrq: 58.50, target: 45.00, greedy_m: 97.95, greedy_e: 58.50, reward: 0.720, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    359, spool: 11.49, diameter: 49.00, speed: 96.32, motorV: 97.74, extfrq: 57.00, target: 45.00, greedy_m: 97.74, greedy_e: 57.00, reward: 0.629, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    360, spool: 11.52, diameter: 44.80, speed: 96.32, motorV: 97.46, extfrq: 55.66, target: 45.00, greedy_m: 97.46, greedy_e: 55.66, reward: 1.009, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    361, spool: 11.55, diameter: 43.40, speed: 96.16, motorV: 97.12, extfrq: 54.60, target: 45.00, greedy_m: 97.12, greedy_e: 54.60, reward: 0.868, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    362, spool: 11.58, diameter: 44.20, speed: 95.84, motorV: 96.67, extfrq: 53.96, target: 45.00, greedy_m: 96.67, greedy_e: 53.96, reward: 0.947, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    363, spool: 11.61, diameter: 46.30, speed: 95.92, motorV: 96.04, extfrq: 53.94, target: 45.00, greedy_m: 96.04, greedy_e: 53.94, reward: 0.897, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    364, spool: 11.64, diameter: 47.20, speed: 95.76, motorV: 95.26, extfrq: 54.26, target: 45.00, greedy_m: 95.26, greedy_e: 54.26, reward: 0.807, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    365, spool: 11.67, diameter: 46.80, speed: 95.20, motorV: 94.32, extfrq: 54.91, target: 45.00, greedy_m: 94.32, greedy_e: 54.91, reward: 0.847, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    366, spool: 11.70, diameter: 45.90, speed: 94.96, motorV: 93.30, extfrq: 55.67, target: 45.00, greedy_m: 93.30, greedy_e: 55.67, reward: 0.937, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    367, spool: 11.72, diameter: 45.20, speed: 94.40, motorV: 92.22, extfrq: 56.47, target: 45.00, greedy_m: 92.22, greedy_e: 56.47, reward: 1.008, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    368, spool: 11.75, diameter: 45.20, speed: 93.68, motorV: 91.12, extfrq: 57.32, target: 45.00, greedy_m: 91.12, greedy_e: 57.32, reward: 1.008, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:    369, spool: 11.78, diameter: 43.90, speed: 93.28, motorV: 90.03, extfrq: 58.35, target: 45.00, greedy_m: 90.03, greedy_e: 58.35, reward: 0.919, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    370, spool: 11.81, diameter: 43.90, speed: 92.48, motorV: 88.90, extfrq: 59.74, target: 45.00, greedy_m: 88.90, greedy_e: 59.74, reward: 0.919, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    371, spool: 11.84, diameter: 42.50, speed: 91.52, motorV: 87.81, extfrq: 61.35, target: 45.00, greedy_m: 87.81, greedy_e: 61.35, reward: 0.780, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    372, spool: 11.88, diameter: 42.40, speed: 90.88, motorV: 86.83, extfrq: 63.06, target: 45.00, greedy_m: 86.83, greedy_e: 63.06, reward: 0.771, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    373, spool: 11.91, diameter: 44.30, speed: 89.92, motorV: 85.96, extfrq: 64.93, target: 45.00, greedy_m: 85.96, greedy_e: 64.93, reward: 0.962, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    374, spool: 11.94, diameter: 44.60, speed: 88.88, motorV: 85.28, extfrq: 66.86, target: 45.00, greedy_m: 85.28, greedy_e: 66.86, reward: 0.992, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    375, spool: 11.97, diameter: 44.80, speed: 88.40, motorV: 84.76, extfrq: 68.75, target: 45.00, greedy_m: 84.76, greedy_e: 68.75, reward: 1.013, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    376, spool: 12.01, diameter: 46.90, speed: 87.52, motorV: 84.36, extfrq: 70.60, target: 45.00, greedy_m: 84.36, greedy_e: 70.60, reward: 0.844, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    377, spool: 12.04, diameter: 45.80, speed: 86.56, motorV: 84.07, extfrq: 72.28, target: 45.00, greedy_m: 84.07, greedy_e: 72.28, reward: 0.955, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    378, spool: 12.08, diameter: 44.90, speed: 86.32, motorV: 83.89, extfrq: 73.77, target: 45.00, greedy_m: 83.89, greedy_e: 73.77, reward: 1.026, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    379, spool: 12.11, diameter: 42.20, speed: 85.92, motorV: 83.82, extfrq: 75.13, target: 45.00, greedy_m: 83.82, greedy_e: 75.13, reward: 0.757, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    380, spool: 12.15, diameter: 43.70, speed: 85.28, motorV: 83.89, extfrq: 76.34, target: 45.00, greedy_m: 83.89, greedy_e: 76.34, reward: 0.908, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    381, spool: 12.19, diameter: 44.30, speed: 85.44, motorV: 84.10, extfrq: 77.56, target: 45.00, greedy_m: 84.10, greedy_e: 77.56, reward: 0.968, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    382, spool: 12.23, diameter: 45.00, speed: 85.36, motorV: 84.35, extfrq: 78.90, target: 45.00, greedy_m: 84.35, greedy_e: 78.90, reward: 1.039, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    383, spool: 12.26, diameter: 43.50, speed: 84.96, motorV: 84.48, extfrq: 80.26, target: 45.00, greedy_m: 84.48, greedy_e: 80.26, reward: 0.889, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.692
exploit, step:    384, spool: 12.30, diameter: 42.30, speed: 85.36, motorV: 84.50, extfrq: 81.39, target: 45.00, greedy_m: 84.50, greedy_e: 81.39, reward: 0.770, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    385, spool: 12.34, diameter: 42.10, speed: 85.60, motorV: 84.40, extfrq: 82.29, target: 45.00, greedy_m: 84.40, greedy_e: 82.29, reward: 0.751, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.796
exploit, step:    386, spool: 12.38, diameter: 41.80, speed: 85.52, motorV: 84.29, extfrq: 82.79, target: 45.00, greedy_m: 84.29, greedy_e: 82.79, reward: 0.721, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    387, spool: 12.42, diameter: 40.20, speed: 85.84, motorV: 84.15, extfrq: 82.89, target: 45.00, greedy_m: 84.15, greedy_e: 82.89, reward: 0.561, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    388, spool: 12.46, diameter: 40.70, speed: 85.84, motorV: 84.02, extfrq: 82.63, target: 45.00, greedy_m: 84.02, greedy_e: 82.63, reward: 0.611, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    389, spool: 12.50, diameter: 39.60, speed: 85.44, motorV: 83.93, extfrq: 82.04, target: 45.00, greedy_m: 83.93, greedy_e: 82.04, reward: 0.501, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    390, spool: 12.54, diameter: 40.00, speed: 85.44, motorV: 83.89, extfrq: 81.26, target: 45.00, greedy_m: 83.89, greedy_e: 81.26, reward: 0.541, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    391, spool: 12.58, diameter: 39.30, speed: 85.44, motorV: 83.95, extfrq: 80.35, target: 45.00, greedy_m: 83.95, greedy_e: 80.35, reward: 0.471, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    392, spool: 12.62, diameter: 40.00, speed: 85.20, motorV: 84.10, extfrq: 79.43, target: 45.00, greedy_m: 84.10, greedy_e: 79.43, reward: 0.540, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    393, spool: 12.65, diameter: 40.10, speed: 85.28, motorV: 84.32, extfrq: 78.52, target: 45.00, greedy_m: 84.32, greedy_e: 78.52, reward: 0.550, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    394, spool: 12.69, diameter: 40.20, speed: 85.44, motorV: 84.57, extfrq: 77.74, target: 45.00, greedy_m: 84.57, greedy_e: 77.74, reward: 0.559, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    395, spool: 12.73, diameter: 41.00, speed: 85.36, motorV: 84.83, extfrq: 77.07, target: 45.00, greedy_m: 84.83, greedy_e: 77.07, reward: 0.639, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    396, spool: 12.77, diameter: 41.80, speed: 85.36, motorV: 85.09, extfrq: 76.44, target: 45.00, greedy_m: 85.09, greedy_e: 76.44, reward: 0.719, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    397, spool: 12.80, diameter: 42.50, speed: 86.00, motorV: 85.39, extfrq: 75.92, target: 45.00, greedy_m: 85.39, greedy_e: 75.92, reward: 0.788, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:    398, spool: 12.84, diameter: 42.30, speed: 86.16, motorV: 85.75, extfrq: 75.46, target: 45.00, greedy_m: 85.75, greedy_e: 75.46, reward: 0.768, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:    399, spool: 12.88, diameter: 41.90, speed: 86.24, motorV: 86.21, extfrq: 75.08, target: 45.00, greedy_m: 86.21, greedy_e: 75.08, reward: 0.728, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:    400, spool: 12.91, diameter: 44.40, speed: 86.80, motorV: 86.77, extfrq: 74.82, target: 45.00, greedy_m: 86.77, greedy_e: 74.82, reward: 0.978, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    401, spool: 12.95, diameter: 45.30, speed: 86.96, motorV: 87.39, extfrq: 74.56, target: 45.00, greedy_m: 87.39, greedy_e: 74.56, reward: 1.007, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    402, spool: 12.99, diameter: 45.50, speed: 87.12, motorV: 88.06, extfrq: 74.37, target: 45.00, greedy_m: 88.06, greedy_e: 74.37, reward: 0.987, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    403, spool: 13.02, diameter: 43.50, speed: 88.00, motorV: 88.72, extfrq: 74.26, target: 45.00, greedy_m: 88.72, greedy_e: 74.26, reward: 0.887, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    404, spool: 13.06, diameter: 45.00, speed: 88.64, motorV: 89.34, extfrq: 74.30, target: 45.00, greedy_m: 89.34, greedy_e: 74.30, reward: 1.037, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    405, spool: 13.10, diameter: 43.50, speed: 89.04, motorV: 89.89, extfrq: 74.56, target: 45.00, greedy_m: 89.89, greedy_e: 74.56, reward: 0.887, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    406, spool: 13.13, diameter: 44.10, speed: 89.84, motorV: 90.35, extfrq: 75.05, target: 45.00, greedy_m: 90.35, greedy_e: 75.05, reward: 0.947, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    407, spool: 13.17, diameter: 43.50, speed: 90.32, motorV: 90.71, extfrq: 75.62, target: 45.00, greedy_m: 90.71, greedy_e: 75.62, reward: 0.888, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    408, spool: 13.21, diameter: 43.40, speed: 90.56, motorV: 90.99, extfrq: 76.39, target: 45.00, greedy_m: 90.99, greedy_e: 76.39, reward: 0.878, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    409, spool: 13.24, diameter: 43.40, speed: 91.20, motorV: 91.19, extfrq: 77.16, target: 45.00, greedy_m: 91.19, greedy_e: 77.16, reward: 0.878, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:    410, spool: 13.28, diameter: 45.20, speed: 91.52, motorV: 91.35, extfrq: 77.98, target: 45.00, greedy_m: 91.35, greedy_e: 77.98, reward: 1.019, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    411, spool: 13.32, diameter: 45.10, speed: 91.60, motorV: 91.56, extfrq: 78.79, target: 45.00, greedy_m: 91.56, greedy_e: 78.79, reward: 1.029, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    412, spool: 13.36, diameter: 46.60, speed: 91.84, motorV: 91.85, extfrq: 79.44, target: 45.00, greedy_m: 91.85, greedy_e: 79.44, reward: 0.879, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    413, spool: 13.39, diameter: 47.40, speed: 92.00, motorV: 92.27, extfrq: 79.83, target: 45.00, greedy_m: 92.27, greedy_e: 79.83, reward: 0.800, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:    414, spool: 13.43, diameter: 47.60, speed: 92.08, motorV: 92.82, extfrq: 79.94, target: 45.00, greedy_m: 92.82, greedy_e: 79.94, reward: 0.780, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    415, spool: 13.47, diameter: 47.10, speed: 92.48, motorV: 93.46, extfrq: 79.73, target: 45.00, greedy_m: 93.46, greedy_e: 79.73, reward: 0.830, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    416, spool: 13.51, diameter: 46.20, speed: 92.80, motorV: 94.18, extfrq: 79.23, target: 45.00, greedy_m: 94.18, greedy_e: 79.23, reward: 0.920, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    417, spool: 13.55, diameter: 48.50, speed: 93.04, motorV: 94.98, extfrq: 78.54, target: 45.00, greedy_m: 94.98, greedy_e: 78.54, reward: 0.690, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    418, spool: 13.58, diameter: 50.40, speed: 93.60, motorV: 95.79, extfrq: 77.60, target: 45.00, greedy_m: 95.79, greedy_e: 77.60, reward: 0.499, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    419, spool: 13.62, diameter: 51.20, speed: 94.08, motorV: 96.56, extfrq: 76.53, target: 45.00, greedy_m: 96.56, greedy_e: 76.53, reward: 0.419, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    420, spool: 13.66, diameter: 51.60, speed: 94.56, motorV: 97.27, extfrq: 75.28, target: 45.00, greedy_m: 97.27, greedy_e: 75.28, reward: 0.378, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    421, spool: 13.70, diameter: 51.00, speed: 95.28, motorV: 97.88, extfrq: 73.76, target: 45.00, greedy_m: 97.88, greedy_e: 73.76, reward: 0.438, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    422, spool: 13.73, diameter: 50.20, speed: 95.52, motorV: 98.41, extfrq: 72.08, target: 45.00, greedy_m: 98.41, greedy_e: 72.08, reward: 0.517, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    423, spool: 13.77, diameter: 49.70, speed: 96.00, motorV: 98.84, extfrq: 70.24, target: 45.00, greedy_m: 98.84, greedy_e: 70.24, reward: 0.566, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:    424, spool: 13.80, diameter: 49.20, speed: 96.48, motorV: 99.15, extfrq: 68.25, target: 45.00, greedy_m: 99.15, greedy_e: 68.25, reward: 0.615, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
