expected step
exploit, step:      1, spool: 0.00, diameter: 33.30, speed: 79.52, motorV: 23.77, extfrq: 18.73, target: 55.00, greedy_m: 23.77, greedy_e: 18.73, reward: -1.170, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    709, spool: 27.35, diameter: 43.20, speed: 97.12, motorV: 97.55, extfrq: 83.38, target: 45.00, greedy_m: 97.55, greedy_e: 83.38, reward: 0.862, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    710, spool: 27.39, diameter: 42.50, speed: 97.36, motorV: 97.51, extfrq: 83.42, target: 45.00, greedy_m: 97.51, greedy_e: 83.42, reward: 0.792, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.139
exploit, step:    711, spool: 27.43, diameter: 44.30, speed: 97.20, motorV: 97.46, extfrq: 83.44, target: 45.00, greedy_m: 97.46, greedy_e: 83.44, reward: 0.972, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    712, spool: 27.47, diameter: 45.50, speed: 96.96, motorV: 97.41, extfrq: 83.48, target: 45.00, greedy_m: 97.41, greedy_e: 83.48, reward: 0.992, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    713, spool: 27.51, diameter: 44.60, speed: 97.28, motorV: 97.37, extfrq: 83.53, target: 45.00, greedy_m: 97.37, greedy_e: 83.53, reward: 1.002, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    714, spool: 27.55, diameter: 44.20, speed: 97.12, motorV: 97.35, extfrq: 83.61, target: 45.00, greedy_m: 97.35, greedy_e: 83.61, reward: 0.962, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:    715, spool: 27.59, diameter: 45.70, speed: 97.12, motorV: 97.34, extfrq: 83.71, target: 45.00, greedy_m: 97.34, greedy_e: 83.71, reward: 0.972, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    716, spool: 27.63, diameter: 44.30, speed: 97.12, motorV: 97.33, extfrq: 83.85, target: 45.00, greedy_m: 97.33, greedy_e: 83.85, reward: 0.972, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    717, spool: 27.67, diameter: 44.90, speed: 96.88, motorV: 97.33, extfrq: 83.96, target: 45.00, greedy_m: 97.33, greedy_e: 83.96, reward: 1.032, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    718, spool: 27.71, diameter: 45.90, speed: 97.04, motorV: 97.32, extfrq: 84.06, target: 45.00, greedy_m: 97.32, greedy_e: 84.06, reward: 0.952, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.105
exploit, step:    719, spool: 27.75, diameter: 45.00, speed: 97.12, motorV: 97.33, extfrq: 84.11, target: 45.00, greedy_m: 97.33, greedy_e: 84.11, reward: 1.042, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:    720, spool: 27.79, diameter: 46.80, speed: 96.96, motorV: 97.35, extfrq: 84.14, target: 45.00, greedy_m: 97.35, greedy_e: 84.14, reward: 0.862, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    721, spool: 27.83, diameter: 46.90, speed: 97.12, motorV: 97.40, extfrq: 84.14, target: 45.00, greedy_m: 97.40, greedy_e: 84.14, reward: 0.852, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    722, spool: 27.87, diameter: 47.60, speed: 96.96, motorV: 97.44, extfrq: 84.17, target: 45.00, greedy_m: 97.44, greedy_e: 84.17, reward: 0.782, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    723, spool: 27.91, diameter: 47.30, speed: 96.88, motorV: 97.49, extfrq: 84.18, target: 45.00, greedy_m: 97.49, greedy_e: 84.18, reward: 0.812, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    724, spool: 27.95, diameter: 47.80, speed: 97.12, motorV: 97.52, extfrq: 84.21, target: 45.00, greedy_m: 97.52, greedy_e: 84.21, reward: 0.762, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    725, spool: 27.99, diameter: 50.20, speed: 97.04, motorV: 97.58, extfrq: 84.18, target: 45.00, greedy_m: 97.58, greedy_e: 84.18, reward: 0.522, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    726, spool: 28.03, diameter: 48.00, speed: 97.04, motorV: 97.64, extfrq: 84.12, target: 45.00, greedy_m: 97.64, greedy_e: 84.12, reward: 0.742, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    727, spool: 28.07, diameter: 49.20, speed: 97.04, motorV: 97.73, extfrq: 84.04, target: 45.00, greedy_m: 97.73, greedy_e: 84.04, reward: 0.622, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    728, spool: 28.11, diameter: 45.00, speed: 96.96, motorV: 97.79, extfrq: 83.96, target: 45.00, greedy_m: 97.79, greedy_e: 83.96, reward: 1.042, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    729, spool: 28.15, diameter: 43.50, speed: 97.12, motorV: 97.81, extfrq: 83.91, target: 45.00, greedy_m: 97.81, greedy_e: 83.91, reward: 0.892, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    730, spool: 28.19, diameter: 42.50, speed: 97.20, motorV: 97.77, extfrq: 83.89, target: 45.00, greedy_m: 97.77, greedy_e: 83.89, reward: 0.792, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    731, spool: 28.23, diameter: 42.60, speed: 96.96, motorV: 97.68, extfrq: 83.91, target: 45.00, greedy_m: 97.68, greedy_e: 83.91, reward: 0.802, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    732, spool: 28.27, diameter: 43.00, speed: 97.12, motorV: 97.61, extfrq: 83.91, target: 45.00, greedy_m: 97.61, greedy_e: 83.91, reward: 0.842, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    733, spool: 28.31, diameter: 42.00, speed: 97.12, motorV: 97.54, extfrq: 83.90, target: 45.00, greedy_m: 97.54, greedy_e: 83.90, reward: 0.742, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    734, spool: 28.35, diameter: 45.20, speed: 96.96, motorV: 97.56, extfrq: 83.85, target: 45.00, greedy_m: 97.56, greedy_e: 83.85, reward: 1.022, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:    735, spool: 28.39, diameter: 46.80, speed: 97.04, motorV: 97.58, extfrq: 83.79, target: 45.00, greedy_m: 97.58, greedy_e: 83.79, reward: 0.862, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    736, spool: 28.43, diameter: 47.90, speed: 96.96, motorV: 97.59, extfrq: 83.75, target: 45.00, greedy_m: 97.59, greedy_e: 83.75, reward: 0.752, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    737, spool: 28.47, diameter: 46.50, speed: 96.80, motorV: 97.54, extfrq: 83.74, target: 45.00, greedy_m: 97.54, greedy_e: 83.74, reward: 0.892, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    738, spool: 28.51, diameter: 45.90, speed: 97.04, motorV: 97.44, extfrq: 83.79, target: 45.00, greedy_m: 97.44, greedy_e: 83.79, reward: 0.952, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    739, spool: 28.55, diameter: 46.40, speed: 96.96, motorV: 97.43, extfrq: 83.80, target: 45.00, greedy_m: 97.43, greedy_e: 83.80, reward: 0.902, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    740, spool: 28.59, diameter: 46.90, speed: 97.04, motorV: 97.42, extfrq: 83.86, target: 45.00, greedy_m: 97.42, greedy_e: 83.86, reward: 0.852, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    741, spool: 28.63, diameter: 47.90, speed: 97.20, motorV: 97.43, extfrq: 83.95, target: 45.00, greedy_m: 97.43, greedy_e: 83.95, reward: 0.752, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    742, spool: 28.67, diameter: 46.00, speed: 97.12, motorV: 97.48, extfrq: 84.05, target: 45.00, greedy_m: 97.48, greedy_e: 84.05, reward: 0.942, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    743, spool: 28.71, diameter: 45.20, speed: 97.28, motorV: 97.58, extfrq: 84.11, target: 45.00, greedy_m: 97.58, greedy_e: 84.11, reward: 1.022, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    744, spool: 28.75, diameter: 46.30, speed: 97.36, motorV: 97.65, extfrq: 84.19, target: 45.00, greedy_m: 97.65, greedy_e: 84.19, reward: 0.912, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    745, spool: 28.79, diameter: 46.60, speed: 97.20, motorV: 97.72, extfrq: 84.25, target: 45.00, greedy_m: 97.72, greedy_e: 84.25, reward: 0.882, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    746, spool: 28.83, diameter: 47.90, speed: 97.36, motorV: 97.75, extfrq: 84.29, target: 45.00, greedy_m: 97.75, greedy_e: 84.29, reward: 0.752, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    747, spool: 28.87, diameter: 48.90, speed: 97.28, motorV: 97.77, extfrq: 84.29, target: 45.00, greedy_m: 97.77, greedy_e: 84.29, reward: 0.652, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    748, spool: 28.91, diameter: 44.10, speed: 97.12, motorV: 97.76, extfrq: 84.26, target: 45.00, greedy_m: 97.76, greedy_e: 84.26, reward: 0.952, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    749, spool: 28.95, diameter: 43.80, speed: 97.44, motorV: 97.67, extfrq: 84.24, target: 45.00, greedy_m: 97.67, greedy_e: 84.24, reward: 0.922, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    750, spool: 28.99, diameter: 46.00, speed: 97.36, motorV: 97.58, extfrq: 84.22, target: 45.00, greedy_m: 97.58, greedy_e: 84.22, reward: 0.942, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    751, spool: 29.03, diameter: 46.80, speed: 97.28, motorV: 97.52, extfrq: 84.16, target: 45.00, greedy_m: 97.52, greedy_e: 84.16, reward: 0.862, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    752, spool: 29.07, diameter: 43.60, speed: 97.28, motorV: 97.52, extfrq: 84.03, target: 45.00, greedy_m: 97.52, greedy_e: 84.03, reward: 0.902, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    753, spool: 29.11, diameter: 41.80, speed: 96.96, motorV: 97.50, extfrq: 83.87, target: 45.00, greedy_m: 97.50, greedy_e: 83.87, reward: 0.722, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    754, spool: 29.15, diameter: 41.30, speed: 97.12, motorV: 97.53, extfrq: 83.61, target: 45.00, greedy_m: 97.53, greedy_e: 83.61, reward: 0.672, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    755, spool: 29.19, diameter: 42.80, speed: 97.12, motorV: 97.54, extfrq: 83.32, target: 45.00, greedy_m: 97.54, greedy_e: 83.32, reward: 0.822, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    756, spool: 29.23, diameter: 41.50, speed: 96.96, motorV: 97.59, extfrq: 82.97, target: 45.00, greedy_m: 97.59, greedy_e: 82.97, reward: 0.692, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    757, spool: 29.27, diameter: 43.70, speed: 97.20, motorV: 97.65, extfrq: 82.58, target: 45.00, greedy_m: 97.65, greedy_e: 82.58, reward: 0.911, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    758, spool: 29.31, diameter: 44.90, speed: 97.12, motorV: 97.76, extfrq: 82.05, target: 45.00, greedy_m: 97.76, greedy_e: 82.05, reward: 1.031, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    759, spool: 29.35, diameter: 45.50, speed: 96.96, motorV: 97.94, extfrq: 81.41, target: 45.00, greedy_m: 97.94, greedy_e: 81.41, reward: 0.991, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    760, spool: 29.39, diameter: 46.20, speed: 97.28, motorV: 98.13, extfrq: 80.72, target: 45.00, greedy_m: 98.13, greedy_e: 80.72, reward: 0.921, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    761, spool: 29.43, diameter: 44.00, speed: 97.28, motorV: 98.33, extfrq: 80.04, target: 45.00, greedy_m: 98.33, greedy_e: 80.04, reward: 0.940, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    762, spool: 29.46, diameter: 42.70, speed: 97.36, motorV: 98.57, extfrq: 79.31, target: 45.00, greedy_m: 98.57, greedy_e: 79.31, reward: 0.810, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    763, spool: 29.50, diameter: 41.90, speed: 97.44, motorV: 98.83, extfrq: 78.51, target: 45.00, greedy_m: 98.83, greedy_e: 78.51, reward: 0.730, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    764, spool: 29.54, diameter: 44.30, speed: 97.52, motorV: 99.07, extfrq: 77.71, target: 45.00, greedy_m: 99.07, greedy_e: 77.71, reward: 0.969, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    765, spool: 29.58, diameter: 49.50, speed: 97.84, motorV: 99.36, extfrq: 76.81, target: 45.00, greedy_m: 99.36, greedy_e: 76.81, reward: 0.589, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:    766, spool: 29.62, diameter: 50.90, speed: 98.32, motorV: 99.66, extfrq: 75.90, target: 45.00, greedy_m: 99.66, greedy_e: 75.90, reward: 0.448, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    767, spool: 29.65, diameter: 50.00, speed: 98.24, motorV: 99.96, extfrq: 75.03, target: 45.00, greedy_m: 99.96, greedy_e: 75.03, reward: 0.538, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    768, spool: 29.69, diameter: 50.20, speed: 98.64, motorV: 100.00, extfrq: 74.11, target: 45.00, greedy_m: 100.28, greedy_e: 74.11, reward: 0.518, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    769, spool: 29.72, diameter: 50.00, speed: 99.68, motorV: 100.00, extfrq: 73.20, target: 45.00, greedy_m: 100.59, greedy_e: 73.20, reward: 0.537, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    770, spool: 29.76, diameter: 48.50, speed: 100.56, motorV: 100.00, extfrq: 72.23, target: 45.00, greedy_m: 100.91, greedy_e: 72.23, reward: 0.687, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    771, spool: 29.80, diameter: 46.70, speed: 100.88, motorV: 100.00, extfrq: 71.22, target: 45.00, greedy_m: 101.22, greedy_e: 71.22, reward: 0.866, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    772, spool: 29.83, diameter: 46.20, speed: 100.72, motorV: 100.00, extfrq: 70.15, target: 45.00, greedy_m: 101.51, greedy_e: 70.15, reward: 0.916, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    773, spool: 29.87, diameter: 47.60, speed: 100.80, motorV: 100.00, extfrq: 69.06, target: 45.00, greedy_m: 101.79, greedy_e: 69.06, reward: 0.775, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    774, spool: 29.90, diameter: 46.30, speed: 100.80, motorV: 100.00, extfrq: 68.00, target: 45.00, greedy_m: 102.05, greedy_e: 68.00, reward: 0.905, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.071
exploit, step:    775, spool: 29.93, diameter: 46.20, speed: 100.64, motorV: 100.00, extfrq: 66.89, target: 45.00, greedy_m: 102.28, greedy_e: 66.89, reward: 0.914, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    776, spool: 29.97, diameter: 48.50, speed: 100.80, motorV: 100.00, extfrq: 65.79, target: 45.00, greedy_m: 102.50, greedy_e: 65.79, reward: 0.683, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    777, spool: 30.00, diameter: 48.60, speed: 100.80, motorV: 100.00, extfrq: 64.67, target: 45.00, greedy_m: 102.68, greedy_e: 64.67, reward: 0.673, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    778, spool: 30.03, diameter: 45.40, speed: 100.56, motorV: 100.00, extfrq: 63.63, target: 45.00, greedy_m: 102.83, greedy_e: 63.63, reward: 0.992, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    779, spool: 30.07, diameter: 42.50, speed: 100.80, motorV: 100.00, extfrq: 62.72, target: 45.00, greedy_m: 102.93, greedy_e: 62.72, reward: 0.782, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    780, spool: 30.10, diameter: 45.00, speed: 100.72, motorV: 100.00, extfrq: 61.93, target: 45.00, greedy_m: 102.98, greedy_e: 61.93, reward: 1.031, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    781, spool: 30.13, diameter: 44.90, speed: 100.80, motorV: 100.00, extfrq: 61.24, target: 45.00, greedy_m: 102.98, greedy_e: 61.24, reward: 1.021, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    782, spool: 30.16, diameter: 44.40, speed: 100.80, motorV: 100.00, extfrq: 60.60, target: 45.00, greedy_m: 102.88, greedy_e: 60.60, reward: 0.971, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    783, spool: 30.19, diameter: 44.50, speed: 100.64, motorV: 100.00, extfrq: 59.97, target: 45.00, greedy_m: 102.76, greedy_e: 59.97, reward: 0.980, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    784, spool: 30.22, diameter: 42.20, speed: 100.80, motorV: 100.00, extfrq: 59.40, target: 45.00, greedy_m: 102.62, greedy_e: 59.40, reward: 0.750, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    785, spool: 30.25, diameter: 42.60, speed: 100.80, motorV: 100.00, extfrq: 58.94, target: 45.00, greedy_m: 102.47, greedy_e: 58.94, reward: 0.790, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    786, spool: 30.28, diameter: 41.60, speed: 100.72, motorV: 100.00, extfrq: 58.66, target: 45.00, greedy_m: 102.25, greedy_e: 58.66, reward: 0.689, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.761
exploit, step:    787, spool: 30.31, diameter: 44.40, speed: 100.88, motorV: 100.00, extfrq: 58.58, target: 45.00, greedy_m: 101.97, greedy_e: 58.58, reward: 0.969, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    788, spool: 30.34, diameter: 45.60, speed: 100.56, motorV: 100.00, extfrq: 58.68, target: 45.00, greedy_m: 101.65, greedy_e: 58.68, reward: 0.969, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    789, spool: 30.37, diameter: 47.50, speed: 100.64, motorV: 100.00, extfrq: 58.92, target: 45.00, greedy_m: 101.29, greedy_e: 58.92, reward: 0.779, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    790, spool: 30.40, diameter: 48.20, speed: 100.80, motorV: 100.00, extfrq: 59.26, target: 45.00, greedy_m: 100.91, greedy_e: 59.26, reward: 0.709, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.727
exploit, step:    791, spool: 30.43, diameter: 47.80, speed: 100.56, motorV: 100.00, extfrq: 59.65, target: 45.00, greedy_m: 100.49, greedy_e: 59.65, reward: 0.750, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    792, spool: 30.46, diameter: 47.00, speed: 100.72, motorV: 100.00, extfrq: 60.04, target: 45.00, greedy_m: 100.05, greedy_e: 60.04, reward: 0.830, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    793, spool: 30.50, diameter: 46.20, speed: 100.64, motorV: 99.64, extfrq: 60.38, target: 45.00, greedy_m: 99.64, greedy_e: 60.38, reward: 0.910, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    794, spool: 30.53, diameter: 45.80, speed: 100.48, motorV: 99.25, extfrq: 60.62, target: 45.00, greedy_m: 99.25, greedy_e: 60.62, reward: 0.950, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    795, spool: 30.56, diameter: 44.90, speed: 100.00, motorV: 98.90, extfrq: 60.76, target: 45.00, greedy_m: 98.90, greedy_e: 60.76, reward: 1.020, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    796, spool: 30.59, diameter: 45.20, speed: 98.64, motorV: 98.58, extfrq: 60.81, target: 45.00, greedy_m: 98.58, greedy_e: 60.81, reward: 1.010, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    797, spool: 30.62, diameter: 44.00, speed: 98.24, motorV: 98.26, extfrq: 60.85, target: 45.00, greedy_m: 98.26, greedy_e: 60.85, reward: 0.930, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.761
exploit, step:    798, spool: 30.65, diameter: 42.10, speed: 98.00, motorV: 98.00, extfrq: 60.94, target: 45.00, greedy_m: 98.00, greedy_e: 60.94, reward: 0.740, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    799, spool: 30.68, diameter: 42.30, speed: 97.44, motorV: 97.77, extfrq: 61.06, target: 45.00, greedy_m: 97.77, greedy_e: 61.06, reward: 0.760, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.761
exploit, step:    800, spool: 30.71, diameter: 40.90, speed: 97.44, motorV: 97.64, extfrq: 61.29, target: 45.00, greedy_m: 97.64, greedy_e: 61.29, reward: 0.621, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    801, spool: 30.74, diameter: 41.80, speed: 97.36, motorV: 97.51, extfrq: 61.58, target: 40.00, greedy_m: 97.51, greedy_e: 61.58, reward: 0.851, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.864
exploit, step:    802, spool: 30.78, diameter: 41.70, speed: 97.04, motorV: 97.37, extfrq: 61.93, target: 40.00, greedy_m: 97.37, greedy_e: 61.93, reward: 0.861, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    803, spool: 30.81, diameter: 42.90, speed: 97.04, motorV: 97.22, extfrq: 62.35, target: 40.00, greedy_m: 97.22, greedy_e: 62.35, reward: 0.741, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    804, spool: 30.84, diameter: 42.30, speed: 96.88, motorV: 97.06, extfrq: 62.84, target: 40.00, greedy_m: 97.06, greedy_e: 62.84, reward: 0.801, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.968
exploit, step:    805, spool: 30.87, diameter: 40.90, speed: 96.64, motorV: 96.91, extfrq: 63.34, target: 40.00, greedy_m: 96.91, greedy_e: 63.34, reward: 0.941, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.830
exploit, step:    806, spool: 30.90, diameter: 38.70, speed: 96.80, motorV: 96.75, extfrq: 63.85, target: 40.00, greedy_m: 96.75, greedy_e: 63.85, reward: 0.902, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.036
exploit, step:    807, spool: 30.93, diameter: 38.60, speed: 96.48, motorV: 96.62, extfrq: 64.33, target: 40.00, greedy_m: 96.62, greedy_e: 64.33, reward: 0.892, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 80.002
exploit, step:    808, spool: 30.97, diameter: 41.80, speed: 96.48, motorV: 96.50, extfrq: 64.78, target: 40.00, greedy_m: 96.50, greedy_e: 64.78, reward: 0.852, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    809, spool: 31.00, diameter: 40.90, speed: 96.40, motorV: 96.42, extfrq: 65.27, target: 40.00, greedy_m: 96.42, greedy_e: 65.27, reward: 0.942, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    810, spool: 31.03, diameter: 40.50, speed: 96.24, motorV: 96.33, extfrq: 65.71, target: 40.00, greedy_m: 96.33, greedy_e: 65.71, reward: 0.983, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    811, spool: 31.07, diameter: 40.80, speed: 96.32, motorV: 96.26, extfrq: 66.10, target: 40.00, greedy_m: 96.26, greedy_e: 66.10, reward: 0.953, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.933
exploit, step:    812, spool: 31.10, diameter: 41.50, speed: 96.40, motorV: 96.20, extfrq: 66.45, target: 40.00, greedy_m: 96.20, greedy_e: 66.45, reward: 0.883, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
exploit, step:    813, spool: 31.13, diameter: 41.80, speed: 96.16, motorV: 96.15, extfrq: 66.80, target: 40.00, greedy_m: 96.15, greedy_e: 66.80, reward: 0.853, Q_exam: 0.000, am_exam: 0.000, a_exam: 0.000,  0, temp: 79.899
